sampleid,x,y
10096,192,1
10097,293,1
10098,364,1
10099,751,1
10100,727,1
10101,698,1
10102,956,1
10103,318,1
10104,725,1
10105,121,1
10106,499,1
10107,858,1
10108,560,1
10109,637,1
10110,438,1
10111,878,1
10112,459,1
10113,291,1
10114,10,1
10115,726,1
10116,926,1
10117,719,1
10118,847,1
10119,644,1
10120,880,1
10121,1025,0
10122,826,1
10123,566,1
10124,342,1
10125,174,1
10126,258,1
10127,41,1
10128,572,1
10129,1005,0
10130,532,1
10131,989,1
10132,349,1
10133,751,1
10134,938,1
10135,818,1
10136,125,1
10137,1023,0
10138,343,1
10139,760,1
10140,854,1
10141,391,1
10142,359,1
10143,630,1
10144,787,1
10145,310,1
10146,191,1
10147,999,1
10148,716,1
10149,274,1
10150,256,1
10151,347,1
10152,85,1
10153,306,1
10154,902,1
10155,315,1
10156,860,1
10157,852,1
10158,196,1
10159,575,1
10160,841,1
10161,126,1
10162,84,1
10163,21,1
10164,486,1
10165,246,1
10166,506,1
10167,742,1
10168,18,1
10169,152,1
10170,735,1
10171,71,1
10172,987,1
10173,572,1
10174,977,1
10175,351,1
10176,102,1
10177,182,1
10178,314,1
10179,151,1
10180,1003,0
10181,176,1
10182,651,1
10183,316,1
10184,103,1
10185,320,1
10186,927,1
10187,99,1
10188,347,1
10189,14,1
10190,816,1
10191,798,1
10192,255,1
10193,630,1
10194,599,1
10195,227,1
10196,201,1
10197,491,1
10198,908,1
10199,252,1
10200,662,1
10201,565,1
10202,442,1
10203,674,1
10204,46,1
10205,873,1
10206,750,1
10207,1014,0
10208,320,1
10209,418,1
10210,844,1
10211,190,1
10212,916,1
10213,545,1
10214,153,1
10215,894,1
10216,76,1
10217,256,1
10218,628,1
10219,732,1
10220,202,1
10221,335,1
10222,966,1
10223,778,1
10224,918,1
10225,173,1
10226,417,1
10227,481,1
10228,896,1
10229,76,1
10230,823,1
10231,214,1
10232,291,1
10233,111,1
10234,762,1
10235,796,1
10236,663,1
10237,521,1
10238,866,1
10239,141,1
10240,527,1
10241,701,1
10242,606,1
10243,748,1
10244,198,1
10245,931,1
10246,942,1
10247,789,1
10248,611,1
10249,920,1
10250,466,1
10251,707,1
10252,291,1
10253,353,1
10254,725,1
10255,642,1
10256,79,1
10257,844,1
10258,201,1
10259,277,1
10260,566,1
10261,989,1
10262,901,1
10263,717,1
10264,998,1
10265,687,1
10266,514,1
10267,229,1
10268,699,1
10269,739,1
10270,788,1
10271,306,1
10272,627,1
10273,882,1
10274,677,1
10275,466,1
10276,80,1
10277,545,1
10278,463,1
10279,825,1
10280,54,1
10281,369,1
10282,205,1
10283,338,1
10284,110,1
10285,901,1
10286,610,1
10287,127,1
10288,407,1
10289,392,1
10290,441,1
10291,454,1
10292,1024,0
10293,795,1
10294,557,1
10295,361,1
10296,443,1
10297,750,1
10298,866,1
10299,367,1
10300,994,1
10301,690,1
10302,472,1
10303,24,1
10304,854,1
10305,533,1
10306,594,1
10307,765,1
10308,640,1
10309,500,1
10310,633,1
10311,287,1
10312,97,1
10313,899,1
10314,348,1
10315,907,1
10316,856,1
10317,615,1
10318,1006,0
10319,523,1
10320,526,1
10321,951,1
10322,539,1
10323,780,1
10324,22,1
10325,982,1
10326,913,1
10327,581,1
10328,397,1
10329,317,1
10330,530,1
10331,770,1
10332,637,1
10333,804,1
10334,488,1
10335,93,1
10336,430,1
10337,652,1
10338,68,1
10339,753,1
10340,504,1
10341,620,1
10342,261,1
10343,103,1
10344,156,1
10345,693,1
10346,308,1
10347,894,1
10348,796,1
10349,567,1
10350,876,1
10351,421,1
10352,656,1
10353,67,1
10354,559,1
10355,747,1
10356,909,1
10357,771,1
10358,339,1
10359,625,1
10360,691,1
10361,178,1
10362,340,1
10363,812,1
10364,215,1
10365,458,1
10366,588,1
10367,1020,0
10368,552,1
10369,438,1
10370,876,1
10371,16,1
10372,365,1
10373,88,1
10374,937,1
10375,503,1
10376,830,1
10377,424,1
10378,536,1
10379,190,1
10380,517,1
10381,833,1
10382,158,1
10383,52,1
10384,7,1
10385,952,1
10386,898,1
10387,214,1
10388,388,1
10389,6,1
10390,559,1
10391,303,1
10392,651,1
10393,849,1
10394,621,1
10395,61,1
10396,494,1
10397,395,1
10398,292,1
10399,59,1
10400,340,1
10401,683,1
10402,610,1
10403,495,1
10404,468,1
10405,13,1
10406,882,1
10407,243,1
10408,787,1
10409,486,1
10410,828,1
10411,86,1
10412,565,1
10413,649,1
10414,406,1
10415,997,1
10416,1004,0
10417,352,1
10418,967,1
10419,907,1
10420,358,1
10421,823,1
10422,678,1
10423,803,1
10424,566,1
10425,700,1
10426,612,1
10427,375,1
10428,334,1
10429,298,1
10430,135,1
10431,802,1
10432,454,1
10433,751,1
10434,289,1
10435,947,1
10436,349,1
10437,494,1
10438,898,1
10439,704,1
10440,892,1
10441,4,1
10442,554,1
10443,911,1
10444,176,1
10445,606,1
10446,806,1
10447,821,1
10448,529,1
10449,167,1
10450,283,1
10451,203,1
10452,718,1
10453,301,1
10454,249,1
10455,967,1
10456,283,1
10457,20,1
10458,103,1
10459,322,1
10460,110,1
10461,642,1
10462,348,1
10463,96,1
10464,187,1
10465,838,1
10466,248,1
10467,1020,0
10468,366,1
10469,906,1
10470,271,1
10471,605,1
10472,123,1
10473,757,1
10474,353,1
10475,515,1
10476,800,1
10477,161,1
10478,588,1
10479,759,1
10480,281,1
10481,66,1
10482,606,1
10483,913,1
10484,734,1
10485,31,1
10486,48,1
10487,350,1
10488,237,1
10489,831,1
10490,843,1
10491,351,1
10492,99,1
10493,683,1
10494,142,1
10495,279,1
10496,939,1
10497,160,1
10498,525,1
10499,906,1
10500,543,1
10501,401,1
10502,911,1
10503,771,1
10504,138,1
10505,701,1
10506,551,1
10507,581,1
10508,148,1
10509,429,1
10510,40,1
10511,164,1
10512,185,1
10513,683,1
10514,746,1
10515,745,1
10516,76,1
10517,319,1
10518,133,1
10519,489,1
10520,649,1
10521,882,1
10522,980,1
10523,932,1
10524,608,1
10525,269,1
10526,595,1
10527,320,1
10528,126,1
10529,158,1
10530,871,1
10531,642,1
10532,357,1
10533,954,1
10534,411,1
10535,703,1
10536,300,1
10537,786,1
10538,150,1
10539,583,1
10540,463,1
10541,20,1
10542,882,1
10543,793,1
10544,345,1
10545,218,1
10546,971,1
10547,406,1
10548,163,1
10549,368,1
10550,561,1
10551,414,1
10552,485,1
10553,878,1
10554,729,1
10555,998,1
10556,746,1
10557,103,1
10558,728,1
10559,276,1
10560,509,1
10561,1022,0
10562,533,1
10563,808,1
10564,940,1
10565,176,1
10566,167,1
10567,986,1
10568,393,1
10569,483,1
10570,253,1
10571,689,1
10572,107,1
10573,199,1
10574,656,1
10575,770,1
10576,320,1
10577,694,1
10578,370,1
10579,1011,0
10580,700,1
10581,237,1
10582,116,1
10583,1009,0
10584,349,1
10585,154,1
10586,568,1
10587,258,1
10588,964,1
10589,694,1
10590,742,1
10591,209,1
10592,833,1
10593,271,1
10594,53,1
10595,568,1
10596,74,1
10597,200,1
10598,287,1
10599,369,1
10600,943,1
10601,680,1
10602,759,1
10603,789,1
10604,568,1
10605,176,1
10606,291,1
10607,246,1
10608,96,1
10609,568,1
10610,987,1
10611,14,1
10612,586,1
10613,369,1
10614,483,1
10615,801,1
10616,531,1
10617,709,1
10618,388,1
10619,52,1
10620,841,1
10621,1022,0
10622,588,1
10623,912,1
10624,352,1
10625,292,1
10626,720,1
10627,787,1
10628,869,1
10629,558,1
10630,810,1
10631,38,1
10632,401,1
10633,889,1
10634,4,1
10635,110,1
10636,978,1
10637,935,1
10638,579,1
10639,522,1
10640,493,1
10641,443,1
10642,985,1
10643,974,1
10644,524,1
10645,414,1
10646,928,1
10647,393,1
10648,536,1
10649,806,1
10650,299,1
10651,726,1
10652,1024,0
10653,517,1
10654,133,1
10655,1010,0
10656,332,1
10657,4,1
10658,273,1
10659,228,1
10660,280,1
10661,166,1
10662,700,1
10663,657,1
10664,847,1
10665,630,1
10666,611,1
10667,324,1
10668,343,1
10669,4,1
10670,278,1
10671,312,1
10672,932,1
10673,853,1
10674,1023,0
10675,135,1
10676,183,1
10677,233,1
10678,679,1
10679,942,1
10680,571,1
10681,725,1
10682,325,1
10683,440,1
10684,141,1
10685,559,1
10686,29,1
10687,623,1
10688,891,1
10689,597,1
10690,494,1
10691,247,1
10692,113,1
10693,220,1
10694,802,1
10695,572,1
10696,844,1
10697,710,1
10698,472,1
10699,150,1
10700,553,1
10701,571,1
10702,217,1
10703,143,1
10704,715,1
10705,219,1
10706,463,1
10707,137,1
10708,158,1
10709,902,1
10710,955,1
10711,94,1
10712,828,1
10713,380,1
10714,825,1
10715,1002,0
10716,953,1
10717,902,1
10718,915,1
10719,89,1
10720,423,1
10721,245,1
10722,284,1
10723,321,1
10724,278,1
10725,987,1
10726,9,1
10727,640,1
10728,576,1
10729,769,1
10730,206,1
10731,104,1
10732,865,1
10733,779,1
10734,258,1
10735,29,1
10736,246,1
10737,98,1
10738,417,1
10739,736,1
10740,544,1
10741,898,1
10742,787,1
10743,210,1
10744,700,1
10745,907,1
10746,343,1
10747,47,1
10748,397,1
10749,929,1
10750,166,1
10751,592,1
10752,401,1
10753,637,1
10754,620,1
10755,938,1
10756,846,1
10757,357,1
10758,758,1
10759,988,1
10760,659,1
10761,996,1
10762,853,1
10763,918,1
10764,520,1
10765,750,1
10766,821,1
10767,159,1
10768,65,1
10769,167,1
10770,1023,0
10771,66,1
10772,478,1
10773,1024,0
10774,470,1
10775,388,1
10776,372,1
10777,349,1
10778,91,1
10779,552,1
10780,832,1
10781,1000,1
10782,683,1
10783,443,1
10784,846,1
10785,894,1
10786,880,1
10787,93,1
10788,97,1
10789,408,1
10790,282,1
10791,243,1
10792,501,1
10793,58,1
10794,287,1
10795,281,1
10796,35,1
10797,199,1
10798,821,1
10799,279,1
10800,376,1
10801,933,1
10802,942,1
10803,269,1
10804,521,1
10805,988,1
10806,904,1
10807,968,1
10808,193,1
10809,482,1
10810,790,1
10811,813,1
10812,679,1
10813,101,1
10814,350,1
10815,899,1
10816,313,1
10817,145,1
10818,262,1
10819,496,1
10820,871,1
10821,911,1
10822,277,1
10823,377,1
10824,55,1
10825,68,1
10826,226,1
10827,73,1
10828,971,1
10829,877,1
10830,263,1
10831,380,1
10832,268,1
10833,297,1
10834,560,1
10835,46,1
10836,246,1
10837,115,1
10838,1015,0
10839,627,1
10840,563,1
10841,815,1
10842,490,1
10843,761,1
10844,707,1
10845,156,1
10846,250,1
10847,920,1
10848,359,1
10849,817,1
10850,578,1
10851,1015,0
10852,567,1
10853,496,1
10854,528,1
10855,873,1
10856,879,1
10857,393,1
10858,240,1
10859,949,1
10860,1011,0
10861,736,1
10862,847,1
10863,839,1
10864,908,1
10865,484,1
10866,809,1
10867,34,1
10868,715,1
10869,730,1
10870,785,1
10871,905,1
10872,638,1
10873,988,1
10874,395,1
10875,297,1
10876,707,1
10877,274,1
10878,97,1
10879,212,1
10880,905,1
10881,205,1
10882,183,1
10883,187,1
10884,16,1
10885,422,1
10886,125,1
10887,4,1
10888,153,1
10889,403,1
10890,538,1
10891,346,1
10892,222,1
10893,287,1
10894,79,1
10895,422,1
10896,460,1
10897,1001,0
10898,155,1
10899,787,1
10900,283,1
10901,480,1
10902,561,1
10903,618,1
10904,1005,0
10905,474,1
10906,559,1
10907,556,1
10908,91,1
10909,878,1
10910,562,1
10911,613,1
10912,562,1
10913,792,1
10914,106,1
10915,688,1
10916,490,1
10917,444,1
10918,685,1
10919,560,1
10920,599,1
10921,977,1
10922,975,1
10923,970,1
10924,575,1
10925,797,1
10926,53,1
10927,20,1
10928,723,1
10929,887,1
10930,480,1
10931,66,1
10932,702,1
10933,901,1
10934,658,1
10935,863,1
10936,1007,0
10937,525,1
10938,805,1
10939,956,1
10940,10,1
10941,404,1
10942,242,1
10943,559,1
10944,404,1
10945,269,1
10946,992,1
10947,793,1
10948,358,1
10949,963,1
10950,551,1
10951,589,1
10952,817,1
10953,826,1
10954,356,1
10955,522,1
10956,449,1
10957,1020,0
10958,214,1
10959,709,1
10960,72,1
10961,509,1
10962,633,1
10963,26,1
10964,497,1
10965,804,1
10966,726,1
10967,717,1
10968,24,1
10969,600,1
10970,30,1
10971,346,1
10972,11,1
10973,397,1
10974,134,1
10975,991,1
10976,70,1
10977,605,1
10978,318,1
10979,216,1
10980,293,1
10981,99,1
10982,936,1
10983,649,1
10984,348,1
10985,109,1
10986,439,1
10987,885,1
10988,633,1
10989,21,1
10990,504,1
10991,173,1
10992,986,1
10993,553,1
10994,219,1
10995,825,1
10996,42,1
10997,293,1
10998,411,1
10999,772,1
11000,454,1
11001,677,1
11002,317,1
11003,820,1
11004,326,1
11005,560,1
11006,54,1
11007,161,1
11008,291,1
11009,167,1
11010,79,1
11011,1010,0
11012,969,1
11013,454,1
11014,853,1
11015,483,1
11016,332,1
11017,428,1
11018,794,1
11019,488,1
11020,670,1
11021,315,1
11022,144,1
11023,468,1
11024,74,1
11025,173,1
11026,612,1
11027,954,1
11028,461,1
11029,398,1
11030,564,1
11031,399,1
11032,35,1
11033,96,1
11034,875,1
11035,882,1
11036,129,1
11037,479,1
11038,18,1
11039,908,1
11040,191,1
11041,228,1
11042,766,1
11043,121,1
11044,1010,0
11045,293,1
11046,439,1
11047,602,1
11048,219,1
11049,465,1
11050,508,1
11051,103,1
11052,558,1
11053,301,1
11054,952,1
11055,776,1
11056,662,1
11057,251,1
11058,535,1
11059,748,1
11060,285,1
11061,837,1
11062,213,1
11063,975,1
11064,819,1
11065,222,1
11066,627,1
11067,862,1
11068,288,1
11069,183,1
11070,160,1
11071,82,1
11072,1018,0
11073,594,1
11074,932,1
11075,126,1
11076,35,1
11077,53,1
11078,610,1
11079,269,1
11080,1005,0
11081,368,1
11082,443,1
11083,221,1
11084,693,1
11085,833,1
11086,555,1
11087,987,1
11088,713,1
11089,326,1
11090,715,1
11091,392,1
11092,302,1
11093,152,1
11094,845,1
11095,761,1
11096,157,1
11097,919,1
11098,535,1
11099,534,1
11100,937,1
11101,251,1
11102,376,1
11103,289,1
11104,754,1
11105,38,1
11106,1025,0
11107,580,1
11108,664,1
11109,116,1
11110,840,1
11111,334,1
11112,72,1
11113,383,1
11114,622,1
11115,539,1
11116,194,1
11117,193,1
11118,1000,1
11119,101,1
11120,875,1
11121,951,1
11122,327,1
11123,908,1
11124,423,1
11125,791,1
11126,917,1
11127,660,1
11128,67,1
11129,880,1
11130,670,1
11131,161,1
11132,624,1
11133,790,1
11134,73,1
11135,844,1
11136,378,1
11137,440,1
11138,468,1
11139,529,1
11140,765,1
11141,495,1
11142,403,1
11143,487,1
11144,412,1
11145,448,1
11146,163,1
11147,472,1
11148,1001,0
11149,333,1
11150,743,1
11151,0,1
11152,686,1
11153,747,1
11154,677,1
11155,240,1
11156,567,1
11157,791,1
11158,304,1
11159,580,1
11160,477,1
11161,218,1
11162,94,1
11163,211,1
11164,27,1
11165,910,1
11166,782,1
11167,722,1
11168,115,1
11169,385,1
11170,672,1
11171,1010,0
11172,307,1
11173,360,1
11174,406,1
11175,109,1
11176,162,1
11177,490,1
11178,170,1
11179,133,1
11180,194,1
11181,1005,0
11182,199,1
11183,719,1
11184,433,1
11185,543,1
11186,902,1
11187,85,1
11188,805,1
11189,721,1
11190,398,1
11191,969,1
11192,641,1
11193,449,1
11194,748,1
11195,24,1
11196,607,1
11197,175,1
11198,161,1
11199,95,1
11200,372,1
11201,67,1
11202,468,1
11203,433,1
11204,585,1
11205,187,1
11206,816,1
11207,1005,0
11208,59,1
11209,1,1
11210,34,1
11211,67,1
11212,260,1
11213,232,1
11214,454,1
11215,468,1
11216,586,1
11217,121,1
11218,509,1
11219,635,1
11220,951,1
11221,221,1
11222,211,1
11223,629,1
11224,967,1
11225,725,1
11226,911,1
11227,287,1
11228,267,1
11229,138,1
11230,706,1
11231,164,1
11232,1022,0
11233,510,1
11234,948,1
11235,224,1
11236,139,1
11237,926,1
11238,280,1
11239,935,1
11240,317,1
11241,942,1
11242,138,1
11243,662,1
11244,215,1
11245,143,1
11246,399,1
11247,880,1
11248,713,1
11249,273,1
11250,21,1
11251,403,1
11252,596,1
11253,198,1
11254,381,1
11255,575,1
11256,808,1
11257,874,1
11258,243,1
11259,983,1
11260,251,1
11261,174,1
11262,749,1
11263,260,1
11264,496,1
11265,48,1
11266,481,1
11267,609,1
11268,572,1
11269,201,1
11270,859,1
11271,197,1
11272,183,1
11273,186,1
11274,170,1
11275,219,1
11276,1017,0
11277,538,1
11278,514,1
11279,902,1
11280,919,1
11281,417,1
11282,273,1
11283,762,1
11284,48,1
11285,811,1
11286,298,1
11287,273,1
11288,887,1
11289,238,1
11290,343,1
11291,280,1
11292,676,1
11293,839,1
11294,356,1
11295,347,1
11296,88,1
11297,594,1
11298,206,1
11299,533,1
11300,410,1
11301,408,1
11302,502,1
11303,906,1
11304,516,1
11305,825,1
11306,134,1
11307,392,1
11308,89,1
11309,395,1
11310,99,1
11311,678,1
11312,329,1
11313,873,1
11314,613,1
11315,794,1
11316,164,1
11317,274,1
11318,469,1
11319,135,1
11320,493,1
11321,976,1
11322,502,1
11323,190,1
11324,379,1
11325,551,1
11326,173,1
11327,395,1
11328,353,1
11329,481,1
11330,904,1
11331,380,1
11332,398,1
11333,81,1
11334,155,1
11335,273,1
11336,354,1
11337,813,1
11338,47,1
11339,715,1
11340,36,1
11341,370,1
11342,274,1
11343,739,1
11344,446,1
11345,1021,0
11346,93,1
11347,519,1
11348,551,1
11349,167,1
11350,520,1
11351,871,1
11352,581,1
11353,3,1
11354,950,1
11355,604,1
11356,89,1
11357,330,1
11358,132,1
11359,666,1
11360,595,1
11361,595,1
11362,90,1
11363,145,1
11364,365,1
11365,518,1
11366,52,1
11367,553,1
11368,303,1
11369,913,1
11370,597,1
11371,775,1
11372,884,1
11373,555,1
11374,250,1
11375,674,1
11376,940,1
11377,527,1
11378,56,1
11379,102,1
11380,68,1
11381,411,1
11382,246,1
11383,116,1
11384,42,1
11385,910,1
11386,601,1
11387,63,1
11388,658,1
11389,931,1
11390,133,1
11391,57,1
11392,57,1
11393,320,1
11394,383,1
11395,600,1
11396,223,1
11397,322,1
11398,791,1
11399,555,1
11400,378,1
11401,1011,0
11402,923,1
11403,591,1
11404,247,1
11405,207,1
11406,88,1
11407,997,1
11408,369,1
11409,540,1
11410,732,1
11411,826,1
11412,217,1
11413,436,1
11414,593,1
11415,693,1
11416,57,1
11417,531,1
11418,383,1
11419,669,1
11420,457,1
11421,865,1
11422,509,1
11423,1000,1
11424,166,1
11425,227,1
11426,695,1
11427,504,1
11428,240,1
11429,0,1
11430,888,1
11431,608,1
11432,412,1
11433,154,1
11434,877,1
11435,993,1
11436,532,1
11437,212,1
11438,567,1
11439,90,1
11440,338,1
11441,680,1
11442,294,1
11443,626,1
11444,39,1
11445,33,1
11446,600,1
11447,327,1
11448,1025,0
11449,117,1
11450,257,1
11451,520,1
11452,526,1
11453,841,1
11454,844,1
11455,794,1
11456,161,1
11457,941,1
11458,743,1
11459,542,1
11460,869,1
11461,938,1
11462,854,1
11463,454,1
11464,201,1
11465,961,1
11466,275,1
11467,800,1
11468,1012,0
11469,814,1
11470,712,1
11471,643,1
11472,633,1
11473,120,1
11474,975,1
11475,607,1
11476,232,1
11477,929,1
11478,439,1
11479,786,1
11480,488,1
11481,114,1
11482,981,1
11483,285,1
11484,25,1
11485,301,1
11486,714,1
11487,786,1
11488,777,1
11489,571,1
11490,508,1
11491,432,1
11492,230,1
11493,674,1
11494,772,1
11495,88,1
11496,884,1
11497,916,1
11498,922,1
11499,200,1
11500,349,1
11501,50,1
11502,337,1
11503,288,1
11504,593,1
11505,881,1
11506,540,1
11507,134,1
11508,867,1
11509,147,1
11510,339,1
11511,700,1
11512,287,1
11513,859,1
11514,504,1
11515,469,1
11516,70,1
11517,354,1
11518,498,1
11519,548,1
11520,641,1
11521,806,1
11522,306,1
11523,196,1
11524,956,1
11525,570,1
11526,50,1
11527,780,1
11528,1012,0
11529,444,1
11530,669,1
11531,965,1
11532,293,1
11533,151,1
11534,96,1
11535,976,1
11536,511,1
11537,845,1
11538,413,1
11539,735,1
11540,374,1
11541,846,1
11542,37,1
11543,735,1
11544,651,1
11545,780,1
11546,602,1
11547,203,1
11548,271,1
11549,851,1
11550,61,1
11551,106,1
11552,697,1
11553,818,1
11554,459,1
11555,973,1
11556,622,1
11557,690,1
11558,706,1
11559,800,1
11560,701,1
11561,127,1
11562,643,1
11563,647,1
11564,338,1
11565,859,1
11566,742,1
11567,1021,0
11568,64,1
11569,976,1
11570,499,1
11571,570,1
11572,528,1
11573,962,1
11574,607,1
11575,319,1
11576,587,1
11577,334,1
11578,692,1
11579,561,1
11580,360,1
11581,154,1
11582,307,1
11583,877,1
11584,676,1
11585,641,1
11586,431,1
11587,401,1
11588,38,1
11589,408,1
11590,384,1
11591,182,1
11592,910,1
11593,769,1
11594,281,1
11595,901,1
11596,52,1
11597,299,1
11598,410,1
11599,730,1
11600,648,1
11601,445,1
11602,627,1
11603,455,1
11604,834,1
11605,100,1
11606,519,1
11607,290,1
11608,752,1
11609,770,1
11610,460,1
11611,886,1
11612,336,1
11613,491,1
11614,751,1
11615,811,1
11616,251,1
11617,532,1
11618,747,1
11619,731,1
11620,801,1
11621,696,1
11622,705,1
11623,186,1
11624,807,1
11625,815,1
11626,416,1
11627,848,1
11628,845,1
11629,355,1
11630,892,1
11631,99,1
11632,588,1
11633,491,1
11634,281,1
11635,231,1
11636,987,1
11637,105,1
11638,411,1
11639,908,1
11640,927,1
11641,130,1
11642,929,1
11643,841,1
11644,665,1
11645,490,1
11646,733,1
11647,380,1
11648,117,1
11649,925,1
11650,853,1
11651,365,1
11652,942,1
11653,235,1
11654,971,1
11655,1004,0
11656,252,1
11657,376,1
11658,896,1
11659,688,1
11660,189,1
11661,667,1
11662,398,1
11663,324,1
11664,290,1
11665,965,1
11666,171,1
11667,879,1
11668,161,1
11669,885,1
11670,9,1
11671,622,1
11672,976,1
11673,24,1
11674,48,1
11675,979,1
11676,1017,0
11677,433,1
11678,516,1
11679,604,1
11680,521,1
11681,197,1
11682,916,1
11683,722,1
11684,659,1
11685,787,1
11686,818,1
11687,17,1
11688,3,1
11689,460,1
11690,669,1
11691,276,1
11692,933,1
11693,157,1
11694,173,1
11695,76,1
11696,58,1
11697,638,1
11698,266,1
11699,452,1
11700,631,1
11701,854,1
11702,740,1
11703,5,1
11704,528,1
11705,990,1
11706,716,1
11707,764,1
11708,191,1
11709,818,1
11710,892,1
11711,209,1
11712,4,1
11713,985,1
11714,539,1
11715,850,1
11716,620,1
11717,505,1
11718,3,1
11719,552,1
11720,23,1
11721,319,1
11722,107,1
11723,650,1
11724,21,1
11725,10,1
11726,465,1
11727,191,1
11728,441,1
11729,529,1
11730,761,1
11731,94,1
11732,291,1
11733,603,1
11734,610,1
11735,66,1
11736,406,1
11737,777,1
11738,557,1
11739,788,1
11740,757,1
11741,655,1
11742,900,1
11743,931,1
11744,23,1
11745,24,1
11746,925,1
11747,28,1
11748,222,1
11749,275,1
11750,317,1
11751,983,1
11752,94,1
11753,176,1
11754,566,1
11755,921,1
11756,669,1
11757,153,1
11758,754,1
11759,368,1
11760,22,1
11761,450,1
11762,477,1
11763,985,1
11764,287,1
11765,544,1
11766,652,1
11767,695,1
11768,619,1
11769,556,1
11770,548,1
11771,749,1
11772,968,1
11773,48,1
11774,8,1
11775,292,1
11776,35,1
11777,359,1
11778,162,1
11779,864,1
11780,701,1
11781,297,1
11782,531,1
11783,483,1
11784,428,1
11785,594,1
11786,621,1
11787,365,1
11788,439,1
11789,263,1
11790,124,1
11791,522,1
11792,542,1
11793,631,1
11794,955,1
11795,911,1
11796,141,1
11797,27,1
11798,34,1
11799,870,1
11800,975,1
11801,181,1
11802,51,1
11803,785,1
11804,119,1
11805,962,1
11806,874,1
11807,709,1
11808,117,1
11809,122,1
11810,428,1
11811,601,1
11812,349,1
11813,483,1
11814,20,1
11815,879,1
11816,1016,0
11817,538,1
11818,303,1
11819,705,1
11820,20,1
11821,564,1
11822,449,1
11823,291,1
11824,150,1
11825,1007,0
11826,528,1
11827,249,1
11828,421,1
11829,698,1
11830,473,1
11831,702,1
11832,117,1
11833,942,1
11834,311,1
11835,726,1
11836,444,1
11837,414,1
11838,137,1
11839,36,1
11840,758,1
11841,409,1
11842,254,1
11843,709,1
11844,345,1
11845,225,1
11846,102,1
11847,654,1
11848,14,1
11849,294,1
11850,343,1
11851,301,1
11852,118,1
11853,90,1
11854,696,1
11855,752,1
11856,126,1
11857,677,1
11858,134,1
11859,36,1
11860,149,1
11861,437,1
11862,45,1
11863,770,1
11864,607,1
11865,409,1
11866,968,1
11867,97,1
11868,312,1
11869,457,1
11870,399,1
11871,580,1
11872,130,1
11873,316,1
11874,626,1
11875,971,1
11876,100,1
11877,87,1
11878,243,1
11879,122,1
11880,373,1
11881,768,1
11882,237,1
11883,264,1
11884,940,1
11885,523,1
11886,972,1
11887,86,1
11888,19,1
11889,191,1
11890,80,1
11891,624,1
11892,970,1
11893,651,1
11894,107,1
11895,61,1
11896,158,1
11897,924,1
11898,386,1
11899,494,1
11900,718,1
11901,422,1
11902,192,1
11903,406,1
11904,837,1
11905,245,1
11906,544,1
11907,71,1
11908,582,1
11909,819,1
11910,80,1
11911,887,1
11912,76,1
11913,979,1
11914,274,1
11915,984,1
11916,113,1
11917,474,1
11918,924,1
11919,290,1
11920,56,1
11921,621,1
11922,611,1
11923,328,1
11924,296,1
11925,356,1
11926,900,1
11927,454,1
11928,614,1
11929,17,1
11930,125,1
11931,692,1
11932,431,1
11933,79,1
11934,784,1
11935,884,1
11936,134,1
11937,956,1
11938,210,1
11939,861,1
11940,239,1
11941,788,1
11942,963,1
11943,188,1
11944,467,1
11945,542,1
11946,485,1
11947,118,1
11948,1011,0
11949,545,1
11950,287,1
11951,275,1
11952,573,1
11953,49,1
11954,800,1
11955,938,1
11956,144,1
11957,216,1
11958,280,1
11959,504,1
11960,382,1
11961,97,1
11962,209,1
11963,440,1
11964,132,1
11965,724,1
11966,438,1
11967,238,1
11968,695,1
11969,655,1
11970,977,1
11971,365,1
11972,447,1
11973,418,1
11974,621,1
11975,1006,0
11976,74,1
11977,388,1
11978,890,1
11979,435,1
11980,545,1
11981,431,1
11982,998,1
11983,509,1
11984,437,1
11985,759,1
11986,785,1
11987,383,1
11988,596,1
11989,721,1
11990,81,1
11991,107,1
11992,354,1
11993,795,1
11994,236,1
11995,136,1
11996,413,1
11997,1022,0
11998,495,1
11999,162,1
12000,855,1
12001,517,1
12002,225,1
12003,209,1
12004,927,1
12005,80,1
12006,164,1
12007,235,1
12008,182,1
12009,503,1
12010,725,1
12011,561,1
12012,903,1
12013,598,1
12014,138,1
12015,1024,0
12016,741,1
12017,631,1
12018,60,1
12019,741,1
12020,23,1
12021,192,1
12022,627,1
12023,498,1
12024,517,1
12025,825,1
12026,774,1
12027,166,1
12028,213,1
12029,886,1
12030,105,1
12031,900,1
12032,199,1
12033,635,1
12034,283,1
12035,1,1
12036,455,1
12037,490,1
12038,712,1
12039,923,1
12040,302,1
12041,434,1
12042,273,1
12043,545,1
12044,775,1
12045,862,1
12046,357,1
12047,139,1
12048,314,1
12049,39,1
12050,371,1
12051,139,1
12052,840,1
12053,344,1
12054,583,1
12055,303,1
12056,103,1
12057,800,1
12058,891,1
12059,164,1
12060,740,1
12061,333,1
12062,136,1
12063,942,1
12064,636,1
12065,723,1
12066,952,1
12067,697,1
12068,447,1
12069,723,1
12070,329,1
12071,857,1
12072,685,1
12073,4,1
12074,26,1
12075,67,1
12076,812,1
12077,728,1
12078,747,1
12079,111,1
12080,214,1
12081,939,1
12082,746,1
12083,931,1
12084,174,1
12085,967,1
